"","gender","condtn","order","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field_cd","race","imprace","imprelig","goal","date","go_out","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1"
"5524","1","2",1,"0",-0.18,"0",24,"6",20,30,10,10,10,20,"1",7,6,6,7,7,6,8,6,2,27,"PoliSci","2",6,3,"GetADate","2/Month","SVRL/Week","Politics",6,7,8,8,5,5,3,4,8,5,6,3,3,7,8,7,2,8,30,15,20,25,5,5,20,25,25,10,15,5,7,7,8,7,5
"7825","0","2",7,"0",0.45,"0",28,"2",20,20,20,20,0,20,"1",5,7,7,7,8,6,6,5,2,24,"SocialWork","6",5,5,"FunNightOut","2/Month","1/Week","SocialWork",5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,1,50,20,10,5,10,5,70,5,5,5,10,5,10,10,10,10,10
"1656","1","2",1,"0",-0.03,"0",29,"2",14,20,18,24,18,6,"1",7,7,7,7,7,7,7,7,2,27,"Business","4",7,1,"ToSayIDidIt","1/Month","SVRL/Week","Banking/Consulting",9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,25,20,15,15,10,15,5,8,5,8,5
"43","0","1",7,"0",-0.17,"0",22,"4",19,18,19,18,14,12,"1",10,10,10,10,10,10,10,10,1,21,"Law","2",8,1,"MeetNewPpl","2/Month","SVRL/Week","Lawyer",7,4,7,7,6,8,6,6,8,6,8,6,6,3,7,8,3,7,20,5,25,25,10,15,50,10,10,20,5,5,6,3,6,10,8
"4018","1","2",18,"0",0.18,"0",25,"6",7,35,20,20,5,13,"0",5,3,9,4,4,3,3,1,2,29,"Bio","2",8,4,"MeetNewPpl","1/Month","2/Week","Academic/Research",6,1,5,7,7,4,8,1,3,2,5,7,8,8,8,3,2,5,30,25,18,18,4,5,17,15,23,20,15,10,7,10,5,7,7
"5249","0","2",15,"1",0.42,"0",25,"2",17,18,28,27,5,5,"1",6,10,9,5,5,6,6,9,2,25,"Education","4",7,7,"FunNightOut","2/Week","SVRL/Week","Academic/Research",3,4,5,8,9,9,8,8,5,6,4,9,9,8,9,8,5,5,15,10,25,25,10,15,18,18,19,19,18,18,6,6,6,6,6
"707","1","2",1,"0",-0.46,"0",30,"2",30,20,30,10,0,10,"1",7,9,7,7,10,5,7,3,2,27,"Law","1",4,4,"Other","SVRL/Year","2/Week","Lawyer",10,10,3,8,5,3,4,3,10,5,6,8,10,7,10,6,2,5,35,10,20,15,10,10,60,10,5,5,10,10,8,9,9,10,8
"7076","0","2",4,"0",-0.08,"0",29,"1",20,15,20,15,15,15,"1",9,10,10,10,10,9,9,5,2,27,"PoliSci","2",3,3,"FunNightOut","2/Month","1/Week","Banking/Consulting",10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8
"5465","1","2",9,"0",0.45,"0",23,"4",20,20,20,20,20,0,"0",7,7,8,7,10,6,6,4,2,30,"Business","2",1,1,"FunNightOut","2/Week","SVRL/Week","Undecided",7,3,3,9,9,10,8,4,8,8,1,5,7,9,10,5,5,8,31.58,10.53,15.79,21.05,10.53,10.53,20,20,20,15,15,10,8,2,9,9,9
"7108","1","2",2,"0",0.6,"0",25,"3",10,25,25,20,10,10,"1",8,7,7,7,5,6,8,8,2,23,"Education","2",8,1,"MeetNewPpl","1/Week","2/Week","Academic/Research",3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5
"1532","1","2",18,"1",-0.28,"0",22,"2",15,20,20,20,15,10,"1",7,7,8,10,9,8,9,5,2,25,"Law","1",1,1,"MeetNewPpl","AlmostNever","SVRL/Week","Lawyer",9,9,6,8,5,5,3,4,7,8,6,6,7,4,7,5,5,5,30,15,20,20,0,5,25,15,20,15,10,15,8,7,9,8,6
"2051","0","2",8,"0",0.36,"0",23,"4",11.11,17.78,17.78,17.78,17.78,17.78,"1",9,8,7,7,8,7,8,8,2,28,"PoliSci","2",1,2,"GetADate","1/Week","SVRL/Week","IntlAffairs",5,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7,3,14.55,16.36,18.18,18.18,16.36,16.36,23.81,14.29,16.67,19.05,14.29,11.9,9,10,10,10,8
"2013","0","2",4,"0",0.72,"0",27,"4",15.22,15.22,19.57,17.39,13.04,19.57,"1",8,6,6,7,7,5,6,4,2,28,"PoliSci","2",3,3,"FunNightOut","1/Month","2/Week","Academic/Research",8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,4,8.51,19.15,19.15,19.15,19.15,14.89,28.57,8.57,20,20,14.29,8.57,8,8,8,8,8
"4856","0","1",7,"0",-0.37,"1",29,"4",40,10,15,10,10,15,"0",8,7,7,6,6,7,7,7,2,25,"Engineering","4",1,1,"MeetNewPpl","2/Month","1/Week","Academic/Research",5,7,7,7,8,7,7,6,6,7,8,9,9,8,8,8,6,8,10,20,20,20,10,20,30,20,10,20,10,10,7,9,6,8,3
"4392","1","2",3,"0",0.09,"0",22,"2",25,7,25,25,8,10,"0",5,7,9,8,9,5,7,5,2,27,"Bio","4",5,5,"FunNightOut","1/Week","2/Week","DocMed",9,7,7,7,7,7,5,6,5,7,5,6,7,5,8,5,5,6,20,20,15,15,12,18,30,15,20,20,5,10,6,9,7,9,9
"4483","0","2",8,"0",0.55,"1",25,"2",24,15,20,20,8,13,"0",6,8,8,7,6,6,5,5,2,28,"Education","2",10,10,"FunNightOut","2/Month","2/Week","Academic/Research",4,5,2,8,8,7,6,5,9,9,9,8,7,8,10,9,7,3,15,20,35,15,5,10,50,0,10,30,0,10,8,9,6,10,9
"7523","0","2",15,"0",0.24,"1",26,"2",25,25,25,13,12,0,"0",5,7,7,6,9,3,5,5,2,23,"SocScie/Psych","2",8,9,"MeetNewPpl","2/Month","1/Week","Academic/Research",5,3,7,7,8,10,2,2,1,8,6,10,8,9,10,6,7,7,20,20,20,15,5,20,30,5,15,30,0,20,8,10,8,9,7
"2182","1","2",14,"0",0.59,"1",27,"2",15.09,18.87,18.87,16.98,16.98,13.21,"0",1,4,6,3,6,2,1,3,2,28,"Bio","2",7,2,"FunNightOut","SVRL/Year","2/Week","Academic/Research",7,7,6,9,9,8,6,4,5,8,7,7,9,8,9,7,2,6,15.91,20.45,20.45,20.45,11.36,11.36,14.81,18.52,18.52,16.67,14.81,16.67,5,9,8,9,7
"4245","1","2",17,"0",0.77,"1",22,"2",25,7,25,25,8,10,"0",6,3,5,3,3,3,4,3,2,27,"Business","2",1,5,"FunNightOut","1/Month","2/Week","Entertainment",9,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5,7,25,20,25,20,10,0,15,15,15,20,20,15,7,6,7,8,7
"2527","1","1",10,"0",0.42,"0",22,"1",16.07,17.86,17.86,17.86,17.86,12.5,"0",7,7,8,9,8,8,6,6,2,25,"Math","4",3,4,"FunNightOut","AlmostNever","2/Month","Entertainment",8,7,8,8,8,9,6,7,8,9,9,9,9,8,9,9,9,6,16.98,15.09,16.98,16.98,18.87,15.09,16.36,18.18,14.55,18.18,18.18,14.55,10,10,7,8,8
"3841","0","2",6,"0",0.4,"0",27,"4",20,20,15,15,12,18,"1",5,8,7,6,6,6,5,5,2,26,"English","2",1,3,"FunNightOut","SVRL/Year","2/Week","Academic/Research",7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,15,15,25,20,5,20,30,10,10,20,10,20,8,7,8,9,5
"6930","0","2",9,"1",-0.17,"0",28,"2",20,10,20,20,20,0,"1",10,8,8,8,8,8,10,8,2,25,"PoliSci","4",1,1,"MeetNewPpl","1/Week","SVRL/Week","IntlAffairs",10,7,7,7,7,7,3,3,4,7,9,7,7,7,8,6,9,4,20,10,20,20,10,20,40,10,20,10,10,10,8,8,8,6,6
"4248","1","2",16,"0",0.8,"1",24,"2",22,14,30,10,14,10,"0",6,7,8,8,7,8,7,5,2,27,"Business","2",1,5,"FunNightOut","1/Month","2/Week","Entertainment",9,2,5,7,7,9,8,1,5,9,5,5,9,8,9,8,5,7,25,20,25,20,10,0,15,15,15,20,20,15,7,6,7,8,7
"2092","0","2",9,"1",0.51,"1",22,"2",16.67,18.75,18.75,18.75,18.75,8.33,"1",9,9,8,9,7,6,8,8,2,27,"Business","2",8,3,"Other","2/Month","SVRL/Week","Banking/Consulting",10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,15.38,17.31,17.31,17.31,17.31,15.38,16.67,16.67,16.67,16.67,16.67,16.67,8,9,9,9,9
"4751","1","2",9,"0",0.47,"1",22,"2",10,30,20,10,15,15,"0",9,8,8,8,8,8,8,8,2,27,"Engineering","2",1,4,"GetADate","1/Month","1/Week","Academic/Research",8,2,2,8,8,8,8,2,8,7,1,8,9,7,7,2,2,5,6.67,19.05,42.86,9.52,14.29,7.62,20,15,20,15,20,10,6,10,6,8,7
"4199","1","2",20,"0",0.23,"1",23,"2",10,15,40,15,10,10,"0",4,5,6,3,4,4,5,4,2,27,"SocScie/Psych","2",2,5,"Other","1/Month","1/Month","Academic/Research",4,4,2,4,7,5,8,1,2,6,2,6,8,7,5,3,9,2,20,20,20,15,5,20,25,10,10,25,20,10,7,8,6,8,5
"6751","1","2",10,"1",0,"1",23,"2",28,8,17,22,17,8,"1",10,10,10,10,10,10,10,10,1,22,"Law","2",1,1,"FunNightOut","2/Week","SVRL/Week","Banking/Consulting",3,2,4,9,8,9,3,5,9,7,3,6,7,6,10,6,5,3,25,15,25,25,5,5,15,15,25,17,18,10,8,9,8,9,10
"6722","1","2",1,"0",0.15,"1",23,"2",15,15,18,18,14,20,"1",7,7,8,9,9,8,8,5,2,30,"PoliSci","2",1,1,"MeetNewPpl","1/Month","2/Week","IntlAffairs",9,6,8,8,5,3,9,5,9,10,5,4,10,8,9,5,1,5,40,12,18,12,6,12,30,15,10,20,20,5,9,8,7,10,7
"6667","1","2",7,"0",0.03,"1",28,"2",15,30,30,10,10,5,"1",9,10,10,8,10,8,9,9,2,21,"Law","2",8,2,"FunNightOut","AlmostNever","2/Week","Lawyer",10,10,10,10,7,7,7,3,1,3,5,5,10,8,10,8,5,7,35,5,30,20,5,5,40,5,20,10,20,5,8,8,9,9,9
"3942","0","2",8,"0",0.25,"0",22,"4",35,40,5,5,7,8,"1",8,8,8,8,8,7,8,7,2,24,"History","2",4,5,"MeetNewPpl","SVRL/Year","2/Week","Academic/Research",4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,6,20,10,30,15,15,10,30,10,10,30,5,10,8,8,6,8,7
"6762","1","2",4,"0",0.35,"0",23,"2",15,15,18,18,14,20,"0",9,7,8,8,9,7,5,5,2,23,"Law","6",7,1,"FunNightOut","1/Week","SVRL/Week","Lawyer",8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55,2,1,40,1,1,25,1,13,44,11,6,7,10,10,10,8
"7397","1","1",2,"0",0.26,"0",25,"1",10,15,35,15,10,15,"0",5,5,8,5,9,5,6,5,2,24,"Math","4",5,5,"FunNightOut","AlmostNever","2/Week","Banking/Consulting",6,4,6,7,7,7,8,2,4,9,2,5,5,5,5,2,1,4,15,15,20,15,15,20,20,20,10,20,10,20,5,8,7,9,10
"7337","0","1",2,"0",0.53,"0",27,"4",20,14,18,16,16,16,"0",7,9,8,7,8,7,7,4,2,24,"Bio","2",5,5,"FunNightOut","AlmostNever","SVRL/Week","Academic/Research",7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7,6,10,20,20,20,20,10,30,10,10,20,10,20,8,10,10,9,8
"8081","1","2",17,"0",0.25,"1",26,"2",40,5,30,15,5,5,"0",5,6,6,5,6,5,6,8,2,22,"Law","2",6,6,"FunNightOut","2/Month","SVRL/Week","Lawyer",8,9,8,9,9,9,4,6,8,8,6,7,9,7,7,7,6,7,30,10,20,15,15,10,20,15,20,15,25,5,8,8,9,10,10
"8128","1","2",4,"0",0.09,"0",22,"2",10,20,15,20,15,20,"0",5,9,9,6,9,5,7,7,2,23,"Engineering","4",2,2,"GetADate","AlmostNever","1/Week","Banking/Consulting",10,10,7,8,3,5,4,3,8,3,10,5,10,10,9,9,3,7,40,30,0,20,0,10,10,25,25,20,10,10,8,9,9,9,8
"4849","0","1",5,"0",0.48,"0",25,"3",20,15,30,10,15,10,"0",6,8,8,8,8,1,2,1,2,34,"SocScie/Psych","4",2,1,"MeetNewPpl","2/Week","2/Week","Academic/Research",8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,9,2,60,15,8,5,10,40,30,10,10,0,10,5,9,8,7,7
"7675","0","2",17,"0",0.36,"0",25,"4",15,30,20,20,10,5,"0",5,10,10,5,5,1,3,1,2,26,"SocialWork","2",3,1,"FunNightOut","1/Week","SVRL/Week","IntlAffairs",7,7,8,8,8,8,10,7,5,8,6,7,8,8,8,6,6,6,10,30,20,15,15,10,20,15,20,20,15,10,7,9,9,8,8
"1845","1","1",10,"0",0.52,"0",21,"2",35,15,5,30,15,0,"1",7,10,10,8,10,1,9,1,2,19,"Engineering","4",4,1,"MeetNewPpl","AlmostNever","1/Week","Undecided",5,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3,5,25,10,20,20,10,15,30,10,20,20,10,10,4,6,4,6,6
"2020","0","2",13,"0",0.45,"1",28,"2",17.78,20,17.78,15.56,15.56,13.33,"0",9,8,9,8,8,8,9,8,2,28,"PoliSci","2",3,3,"FunNightOut","1/Month","2/Week","Academic/Research",8,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8,4,8.51,19.15,19.15,19.15,19.15,14.89,28.57,8.57,20,20,14.29,8.57,8,8,8,8,8
"7555","0","2",21,"0",-0.26,"0",24,"4",20,16,16,17,16,15,"0",8,8,7,7,8,3,6,4,2,23,"English","2",8,5,"FunNightOut","SVRL/Year","1/Week","Journalism",10,10,8,9,9,8,10,3,8,9,8,9,10,7,10,5,9,6,20,20,20,15,10,15,30,15,20,15,5,15,8,10,8,10,8
"4615","0","2",12,"0",0.38,"0",25,"2",25,20,15,25,10,5,"0",5,6,5,4,4,3,3,2,2,29,"Education","4",6,9,"FunNightOut","2/Month","SVRL/Week","Academic/Research",8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4,10,47,16,12,3,12,35,15,8,20,2,20,7,9,8,9,5
"1719","0","1",4,"0",0.69,"0",22,"4",40,10,10,10,10,20,"1",9,8,4,5,3,2,7,7,2,19,"Lang","3",5,2,"FunNightOut","1/Week","SVRL/Week","Lawyer",8,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8,4,50,15,10,10,10,5,70,5,5,10,5,5,8,10,10,10,10
"1158","0","2",10,"0",0.67,"0",28,"2",30,30,20,10,10,0,"0",4,6,7,7,7,7,7,7,2,32,"Bio","3",1,1,"MeetNewPpl","2/Month","SVRL/Week","DocMed",7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,7,30,30,30,5,0,5,50,5,5,20,0,20,7,9,7,8,5
"2719","0","2",20,"0",0.38,"1",32,"2",17.24,17.24,17.24,17.24,13.79,17.24,"1",8,5,5,5,5,5,5,5,2,30,"History","2",2,1,"SRSRelationship","1/Month","1/Week","Academic/Research",8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9
"2718","0","2",2,"0",0.29,"1",28,"2",17.39,17.39,19.57,19.57,10.87,15.22,"1",9,7,8,7,5,8,7,6,2,30,"History","2",2,1,"SRSRelationship","1/Month","1/Week","Academic/Research",8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,17.5,17.5,20,12.5,20,12.5,31.25,15.63,9.38,18.75,9.38,15.63,9,7,7,9,9
"2639","0","2",7,"0",0.44,"1",32,"2",17.24,17.24,17.24,17.24,13.79,17.24,"0",7,6,7,7,7,8,7,5,2,27,"Bio","2",3,9,"FunNightOut","2/Week","SVRL/Week","Academic/Research",7,6,9,8,5,5,9,9,8,10,1,3,4,3,6,5,1,8,15.38,19.23,19.23,19.23,13.46,13.46,22.73,15.91,18.18,18.18,11.36,13.64,9,8,10,10,8
"3120","1","2",12,"0",0.66,"1",23,"2",15.38,17.31,19.23,19.23,11.54,17.31,"0",6,6,6,6,6,6,6,4,2,26,"Business","2",1,1,"FunNightOut","1/Week","2/Week","Banking/Consulting",8,2,7,7,7,8,3,3,6,7,2,6,7,7,10,3,10,7,16.28,16.28,18.6,16.28,16.28,16.28,20,12.5,15,17.5,17.5,17.5,7,7,6,9,6
"4145","1","2",17,"0",0.5,"1",25,"2",15,18,19,19,17,12,"0",5,1,8,4,5,2,5,1,2,25,"Bio","2",7,1,"GetADate","2/Month","2/Week","Academic/Research",7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,27,15,28,10,10,10,40,3,25,8,13,11,8,9,6,10,7
"1417","1","2",17,"0",0.43,"1",23,"2",15,15,20,15,20,15,"0",3,10,10,3,10,10,6,8,2,39,"SocialWork","2",1,1,"SRSRelationship","2/Month","2/Week","Academic/Research",8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,40,20,15,20,0,5,30,14,14,14,14,14,8,8,8,8,8
"6507","1","1",5,"0",0.51,"0",25,"3",15,20,30,20,5,10,"0",5,6,6,5,6,4,4,5,2,28,"PoliSci","2",1,1,"FunNightOut","AlmostNever","1/Week","Other",10,1,10,8,7,7,9,1,3,8,1,4,5,7,10,1,10,6,20,20,20,20,20,20,25,10,10,25,20,10,7,10,8,7,9
"4296","1","2",1,"0",0.26,"0",26,"1",20,20,20,10,20,10,"0",6,10,10,9,10,5,8,5,2,22,"Math","2",4,7,"FunNightOut","SVRL/Year","1/Week","Academic/Research",7,3,4,3,8,7,9,9,4,8,6,8,7,8,6,3,8,7,10,15,25,15,15,20,15,15,20,15,20,15,3,6,6,7,7
"1642","1","2",16,"0",0.4,"1",26,"4",10,20,15,20,20,15,"0",6,6,6,6,6,6,7,5,2,27,"Business","4",7,1,"ToSayIDidIt","1/Month","SVRL/Week","Banking/Consulting",9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,20,20,20,20,10,10,25,20,15,15,10,15,5,8,5,8,5
"3346","1","2",11,"1",0.25,"1",28,"2",16.36,16.36,18.18,18.18,16.36,14.55,"1",6,9,8,9,8,8,8,9,1,42,"PoliSci","2",5,1,"MeetNewPpl","AlmostNever","1/Week","Banking/Consulting",1,1,2,1,10,10,10,1,1,10,10,10,10,5,10,10,6,5,23.81,23.81,23.81,23.81,2.38,2.38,16.67,16.67,16.67,16.67,16.67,16.67,6,6,6,6,6
"8370","1","2",17,"0",0.45,"1",22,"2",10,20,15,20,15,20,"1",8,9,9,7,6,7,7,4.5,2,25,"Other","2",1,1,"FunNightOut","2/Week","SVRL/Week","Other",8,2,5,10,10,10,7,1,9,8,3,7,9,10,10,7,3,10,70,0,15,15,0,0,50,0,0,30,0,20,8,7,6,7,7
"820","0","1",2,"0",-0.01,"0",22,"6",20,15,20,20,5,10,"0",5,10,7,5,4,1,5,1,2,22,"SocialWork","2",10,10,"GetADate","1/Month","2/Week","IntlAffairs",4,4,5,9,9,9,9,1,5,9,9,9,9,9,9,9,9,9,10,20,20,20,15,15,10,20,20,20,20,10,6,10,10,9,10
"2602","1","1",10,"0",0.58,"0",22,"2",15.09,16.98,16.98,16.98,18.87,15.09,"0",5,7,7,6,7,5,6,5,2,25,"Law","4",2,2,"FunNightOut","SVRL/Year","2/Week","Lawyer",8,10,7,9,9,8,1,1,4,10,10,10,10,9,9,9,5,4,20.93,16.28,23.26,16.28,11.63,11.63,26.32,13.16,13.16,26.32,13.16,7.89,7,9,5,10,7
"3965","0","2",13,"0",0.34,"1",28,"4",20,30,10,20,0,20,"0",5,5,7,5,5,5,5,3,2,23,"Bio","4",2,4,"MeetNewPpl","1/Month","SVRL/Week","Academic/Research",8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,5,16,16,19,17,14,18,19,13,17,19,16,16,5,4,7,8,6
"993","1","1",1,"0",0.41,"0",29,"6",5,20,25,15,15,20,"1",9,10,10,9,10,8,8,8,2,25,"Engineering","2",3,1,"ToSayIDidIt","AlmostNever","2/Week","Engineer",8,3,5,9,10,10,9,6,8,10,2,9,10,8,8,3,5,9,30,0,30,30,10,0,30,0,10,30,10,20,7,9,9,8,7
"6975","0","2",5,"0",0.25,"0",28,"2",20,10,20,20,20,0,"0",6,8,7,4,4,5,5,7,2,25,"Engineering","3",1,3,"MeetNewPpl","2/Month","2/Week","Engineer",10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,10,25,25,20,10,10,30,5,10,30,5,20,8,10,10,8,9
"4561","0","2",1,"0",0.15,"0",29,"6",40,30,10,8,2,10,"0",7,7,7,6,7,6,7,1,2,34,"Education","2",3,8,"MeetNewPpl","2/Month","SVRL/Week","Academic/Research",5,3,9,10,7,8,5,1,5,9,5,9,10,9,9,5,9,2,20,20,20,20,10,10,40,5,20,20,10,5,9,9,8,9,8
"7501","0","2",21,"1",0.12,"1",26,"2",25,25,25,13,12,0,"1",7,8,8,8,6,5,7,7,2,23,"FineArts","2",1,1,"MeetNewPpl","SVRL/Year","2/Month","Entertainment",1,1,9,9,9,9,1,0,8,9,8,9,10,6,8,6,6,2,20,20,20,20,5,15,90,0,0,10,0,0,6,8,7,6,4
"7099","0","2",2,"0",-0.14,"0",20,"4",30,10,10,30,10,10,"0",7,8,9,9,7,8,8,2,2,26,"Engineering","2",4,6,"FunNightOut","2/Month","SVRL/Week","Engineer",7,1,8,9,9,9,3,1,6,10,3,3,4,4,4,5,7,4,16,18,18,20,12,16,18,15,16,20,15,16,8,9,10,8,7
"6515","1","1",1,"0",0.58,"1",25,"4",15,25,20,15,10,15,"0",6,8,9,7,9,6,8,6,2,27,"Business","4",8,8,"GetADate","2/Week","SVRL/Week","Banking/Consulting",6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3,8,60,10,10,10,10,0,50,10,10,10,10,10,8,8,7,9,9
"4072","1","2",9,"0",0.61,"0",23,"4",16,16,19,17,14,18,"0",5,8,7,5,6,4,5,5,2,21,"Engineering","2",1,1,"MeetNewPpl","2/Month","1/Week","Banking/Consulting",9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,6,25,10,25,5,10,25,10,15,20,15,15,25,10,7,6,10,10
"8177","1","2",2,"0",0.13,"0",24,"6",50,20,10,5,10,5,"0",5,6,8,5,8,2,4,3,2,24,"Engineering","4",9,6,"FunNightOut","AlmostNever","2/Week","Engineer",8,8,5,8,8,5,5,9,8,8,8,6,8,8,8,8,3,8,20,16,16,17,16,15,20,16,16,17,16,15,7,9,9,8,9
"3147","1","2",17,"0",0.03,"0",27,"3",14.29,18.37,18.37,16.33,18.37,14.29,"0",6,6,7,6,6,5,5,6,2,25,"PoliSci","6",1,1,"FunNightOut","1/Month","2/Week","Entertainment",9,9,5,10,9,10,10,6,8,10,2,5,5,5,9,5,5,10,16.67,16.67,16.67,16.67,14.81,18.52,15.38,15.38,15.38,17.31,17.31,19.23,10,10,10,10,10
"4175","1","2",15,"0",0.32,"0",24,"3",30,20,20,10,15,5,"0",5,8,8,7,7,5,8,5,2,25,"Bio","2",2,1,"GetADate","SVRL/Year","2/Week","Academic/Research",8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,5,25,20,30,15,5,5,20,10,30,15,15,10,5,9,5,8,6
"1176","0","2",17,"0",0.5,"1",28,"2",30,30,20,10,10,0,"0",5,7,9,5,4,9,6,6,2,30,"SocialWork","2",3,5,"MeetNewPpl","SVRL/Year","2/Month","IntlAffairs",2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,20,25,15,15,15,10,25,15,15,25,10,10,7,9,9,8,9
"125","1","1",7,"0",-0.17,"0",21,"2",20,5,25,25,10,15,"0",4,6,8,8,6,5,6,5,1,22,"Law","4",3,5,"MeetNewPpl","AlmostNever","SVRL/Week","Lawyer",7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19,18,19,18,14,12,20,16,16,18,16,14,4,7,8,8,3
"6490","1","1",2,"0",-0.55,"0",29,"2",20,20,20,10,10,20,"1",4,9,9,7,9,7,7,6,2,24,"Engineering","4",4,4,"MeetNewPpl","SVRL/Year","1/Week","Academic/Research",7,7,7,7,5,5,6,7,5,5,7,5,8,5,7,8,5,6,17,16,17,17,17,16,25,15,15,15,15,15,7,7,7,7,7
"7063","0","2",10,"0",0.04,"0",24,"4",25,26,15,10,9,15,"1",6,5,8,6,7,3,7,5,2,26,"PoliSci","2",4,4,"FunNightOut","2/Month","SVRL/Week","Banking/Consulting",9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,20,20,10,20,10,20,30,20,10,10,10,20,7,8,9,8,7
"4583","0","2",1,"0",0.55,"1",23,"2",25,5,30,15,5,20,"1",9,8,8,6,7,9,9,6,2,33,"Education","2",2,1,"SRSRelationship","1/Month","SVRL/Week","Academic/Research",7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6,20,25,25,10,15,5,40,10,15,25,5,5,8,10,9,8,6
"2483","0","1",4,"0",0.4,"0",21,"2",15.56,11.11,22.22,15.56,20,15.56,"1",6,7,5,6,2,5,3,2,2,22,"MedSci","1",7,8,"FunNightOut","1/Month","1/Month","Academic/Research",3,6,5,9,9,9,6,3,9,9,9,9,9,9,9,9,6,4,15.38,19.23,19.23,17.31,17.31,11.54,18.87,11.32,16.98,18.87,16.98,16.98,9,9,9,9,9
"4824","1","2",5,"0",0.63,"1",34,"2",20,20,20,20,10,10,"0",5,6,10,4,10,5,5,5,2,36,"History","2",6,8,"SRSRelationship","1/Month","1/Month","Academic/Research",4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,6,20,16,16,16,16,16,20,10,10,10,20,10,8,8,9,9,7
"4822","1","2",6,"0",0.55,"0",24,"4",10,40,10,20,10,10,"0",7,9,9,7,7,4,6,5,2,36,"History","2",6,8,"SRSRelationship","1/Month","1/Month","Academic/Research",4,1,9,9,8,4,6,3,1,10,1,5,7,2,5,2,1,6,20,16,16,16,16,16,20,10,10,10,20,10,8,8,9,9,7
"4807","1","2",4,"0",-0.26,"1",22,"2",10,30,20,10,15,15,"0",6,7,7,6,7,8,7,7,2,26,"Education","2",2,4,"Other","AlmostNever","2/Week","Academic/Research",8,7,5,7,5,4,8,7,1,5,7,2,2,10,9,2,3,7,20,25,20,10,5,20,35,5,5,15,30,10,5,10,6,9,3
"7064","0","2",5,"0",-0.19,"0",29,"4",15,20,20,20,5,20,"1",10,10,10,10,10,10,10,10,2,26,"PoliSci","2",4,4,"FunNightOut","2/Month","SVRL/Week","Banking/Consulting",9,7,9,7,7,9,9,3,3,8,4,7,9,8,9,4,6,4,20,20,10,20,10,20,30,20,10,10,10,20,7,8,9,8,7
"1385","1","2",11,"0",0.56,"0",29,"2",10,20,20,20,20,10,"0",3,9,10,6,9,5,6,7,2,26,"Engineering","3",3,6,"FunNightOut","AlmostNever","SVRL/Week","Academic/Research",5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,20,25,15,20,10,10,7,9,9,9,9
